CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,,,,,
2024-05-24T07:35:32Z,1716503732,60E85BB84CE4,32.13,44.58,73.43,772,18.97,70.17,60.69,268.82,,,,,
2024-05-24T07:36:32Z,1716503792,60E85BB84CE4,31.77,44.11,73.43,745,18.99,70.03,60.69,265.54,,,,,
2024-05-24T07:37:32Z,1716503852,60E85BB84CE4,31.39,43.07,73.43,696,18.98,70.15,60.69,267.09,,,,,
2024-05-24T07:38:32Z,1716503912,60E85BB84CE4,31.07,42.48,73.43,714,18.99,70.37,60.69,265.78,,,,,
2024-05-24T07:39:32Z,1716503972,60E85BB84CE4,30.51,41.96,73.43,705,18.99,70.37,60.69,258.6,,,,,
2024-05-24T07:40:32Z,1716504032,60E85BB84CE4,30.65,42.42,73.43,709,19.02,70.22,60.69,257.52,,,,,
2024-05-24T07:41:32Z,1716504092,60E85BB84CE4,30.79,42.73,73.43,729,19.07,70.17,60.69,257.55,,,,,
2024-05-24T07:42:32Z,1716504152,60E85BB84CE4,28.89,39,73.43,664,19.17,69.84,60.69,251.61,,,,,
2024-05-24T07:43:32Z,1716504212,60E85BB84CE4,29.91,40.95,73.43,647,19.2,69.8,60.69,255.35,,,,,
2024-05-24T07:44:32Z,1716504272,60E85BB84CE4,31.25,43.64,73.43,676,19.25,69.78,60.69,258.86,,,,,
2024-05-24T07:45:32Z,1716504332,60E85BB84CE4,31.22,43.58,73.43,776,19.28,69.67,60.69,258.98,,,,,
2024-05-24T07:46:32Z,1716504392,60E85BB84CE4,31.59,43.73,73.43,702,19.3,69.4,60.69,265.28,,,,,
2024-05-24T07:47:32Z,1716504452,60E85BB84CE4,32,44.19,73.43,697,19.38,69.14,60.69,269.59,,,,,
2024-05-24T07:48:32Z,1716504512,60E85BB84CE4,29.23,40.66,73.43,666,19.43,68.81,60.69,243.63,,,,,
2024-05-24T07:49:32Z,1716504572,60E85BB84CE4,32.03,44.58,73.43,693,19.38,69.15,60.69,266.69,,,,,
2024-05-24T07:50:32Z,1716504632,60E85BB84CE4,31.26,43.03,73.43,778,19.38,69.1,60.69,264.66,,,,,
2024-05-24T07:51:32Z,1716504692,60E85BB84CE4,32,44.13,73.43,765,19.33,69,60.69,270.28,,,,,
2024-05-24T07:52:32Z,1716504752,60E85BB84CE4,29.35,40.23,73.43,726,19.34,69.2,60.69,250.08,,,,,
2024-05-24T07:53:32Z,1716504812,60E85BB84CE4,30.14,41.31,73.43,859,19.4,69.16,60.69,256.87,,,,,
2024-05-24T07:54:32Z,1716504872,60E85BB84CE4,30.47,42.03,73.43,948,19.37,69.1,60.69,257.33,,,,,
2024-05-24T07:55:32Z,1716504932,60E85BB84CE4,29.77,40.9,73.43,903,19.42,68.95,60.69,252.79,,,,,
2024-05-24T07:56:32Z,1716504992,60E85BB84CE4,30.24,41.33,73.43,812,19.41,69.08,60.69,258.77,,,,,
2024-05-24T07:57:32Z,1716505052,60E85BB84CE4,29.7,40.89,73.43,769,19.42,68.86,60.69,251.52,,,,,
2024-05-24T07:58:32Z,1716505112,60E85BB84CE4,28.81,39.4,73.43,760,19.43,68.72,60.69,246.34,,,,,
2024-05-24T07:59:32Z,1716505172,60E85BB84CE4,31.18,43.18,73.43,825,19.49,68.51,60.69,261.7,,,,,
2024-05-24T08:00:32Z,1716505232,60E85BB84CE4,29.42,41.06,73.43,700,19.48,68.64,60.69,243.95,,,,,
2024-05-24T08:01:32Z,1716505292,60E85BB84CE4,29.11,40.22,73.43,711,19.55,68.49,60.69,245.15,,,,,
2024-05-24T08:02:32Z,1716505352,60E85BB84CE4,29.85,40.76,73.43,735,19.56,68.4,60.69,255.71,,,,,
2024-05-24T08:03:32Z,1716505412,60E85BB84CE4,28.46,39.68,73.43,744,19.54,68.29,60.69,236.5,,,,,
2024-05-24T08:04:32Z,1716505472,60E85BB84CE4,30.34,42.11,73.43,739,19.54,67.98,60.69,253.8,,,,,
2024-05-24T08:05:32Z,1716505532,60E85BB84CE4,30.6,42.17,73.43,655,19.47,68.59,60.69,258.78,,,,,
2024-05-24T08:06:32Z,1716505592,60E85BB84CE4,29.88,41.17,73.43,692,19.48,68.55,60.69,252.68,,,,,
2024-05-24T08:07:32Z,1716505652,60E85BB84CE4,29.85,41.23,73.43,674,19.51,68.48,60.69,251.41,,,,,
2024-05-24T08:08:32Z,1716505712,60E85BB84CE4,30.01,41.21,73.43,694,19.57,68.29,60.69,255.07,,,,,
2024-05-24T08:09:32Z,1716505772,60E85BB84CE4,30.42,42.19,73.43,704,19.57,68.31,60.69,254.73,,,,,
2024-05-24T08:10:32Z,1716505832,60E85BB84CE4,29.57,41.47,73.43,744,19.56,68.52,60.69,243.34,,,,,
2024-05-24T08:11:32Z,1716505892,60E85BB84CE4,28.46,38.83,73.43,833,19.62,68.5,60.69,244.19,,,,,
2024-05-24T08:12:32Z,1716505952,60E85BB84CE4,27.77,37.53,78.81,834,19.65,68.22,65.13,241.46,,,,,
2024-05-24T08:13:32Z,1716506012,60E85BB84CE4,29.47,40.37,78.81,658,19.64,67.82,65.13,251.46,,,,,
2024-05-24T08:14:32Z,1716506072,60E85BB84CE4,29.88,40.94,78.81,576,19.61,67.97,65.13,254.81,,,,,
2024-05-24T08:15:32Z,1716506132,60E85BB84CE4,28.63,39.52,78.81,576,19.59,68.26,65.13,241.42,,,,,
2024-05-24T08:16:32Z,1716506192,60E85BB84CE4,28.07,38.56,78.81,586,19.58,68.34,65.13,238.48,,,,,
2024-05-24T08:17:32Z,1716506252,60E85BB84CE4,29.6,41.27,78.81,621,19.57,68.15,65.13,245.89,,,,,
2024-05-24T08:18:32Z,1716506312,60E85BB84CE4,29.13,40.32,78.81,603,19.53,68.32,65.13,244.6,,,,,
2024-05-24T08:19:32Z,1716506372,60E85BB84CE4,28.94,39.8,78.81,568,19.53,68.25,65.13,245.35,,,,,
2024-05-24T08:20:32Z,1716506432,60E85BB84CE4,28.56,39.15,78.81,574,19.57,68.35,65.13,243.4,,,,,
2024-05-24T08:21:32Z,1716506492,60E85BB84CE4,28.29,39.51,78.81,618,19.59,68.37,65.13,234.34,,,,,
2024-05-24T08:22:32Z,1716506552,60E85BB84CE4,27.82,38.38,78.81,677,19.63,68.27,65.13,234.85,,,,,
2024-05-24T08:23:32Z,1716506612,60E85BB84CE4,29.14,39.88,78.81,835,19.6,68.11,65.13,248.82,,,,,
2024-05-24T08:24:32Z,1716506672,60E85BB84CE4,28.26,39.13,84.2,753,19.62,68.19,69.59,237.17,,,,,
2024-05-24T08:25:32Z,1716506732,60E85BB84CE4,28.81,39.86,78.81,707,19.48,68.08,65.13,242.01,,,,,
2024-05-24T08:26:32Z,1716506792,60E85BB84CE4,29.87,41.15,78.81,598,19.5,68.1,65.13,252.68,,,,,
2024-05-24T08:27:32Z,1716506852,60E85BB84CE4,28.78,39.69,78.81,584,19.45,68.26,65.13,243.02,,,,,
2024-05-24T08:28:32Z,1716506912,60E85BB84CE4,28.03,38.22,78.81,709,19.48,68.43,65.13,240.63,,,,,
2024-05-24T08:29:32Z,1716506972,60E85BB84CE4,28.88,39.54,78.81,850,19.53,68.44,65.13,246.59,,,,,
2024-05-24T08:30:32Z,1716507032,60E85BB84CE4,30.75,43.16,78.81,672,19.55,68.31,65.13,252.78,,,,,
2024-05-24T08:31:32Z,1716507092,60E85BB84CE4,28.91,40.77,78.81,633,19.61,68.47,65.13,235.88,,,,,
2024-05-24T08:32:32Z,1716507152,60E85BB84CE4,28.47,39.53,78.81,754,19.64,68.11,65.13,238.06,,,,,
2024-05-24T08:33:32Z,1716507212,60E85BB84CE4,28.6,39.05,78.81,659,19.61,68.12,65.13,245.02,,,,,
2024-05-24T08:34:32Z,1716507272,60E85BB84CE4,28.04,38.64,78.81,641,19.57,68.01,65.13,237.11,,,,,
2024-05-24T08:35:32Z,1716507332,60E85BB84CE4,29.58,40.96,78.81,610,19.56,68.1,65.13,248.29,,,,,
2024-05-24T08:36:32Z,1716507392,60E85BB84CE4,29.47,40.49,78.81,665,19.58,68.31,65.13,250.2,,,,,
2024-05-24T08:37:32Z,1716507452,60E85BB84CE4,28.67,39.53,78.81,665,19.58,68.27,65.13,242.3,,,,,
2024-05-24T08:38:32Z,1716507512,60E85BB84CE4,29,39.38,78.81,612,19.54,68.43,65.13,250.51,,,,,
2024-05-24T08:39:32Z,1716507572,60E85BB84CE4,29,39.76,78.81,591,19.55,68.26,65.13,247.14,,,,,
2024-05-24T08:40:32Z,1716507632,60E85BB84CE4,28.03,38.72,78.81,565,19.55,68.38,65.13,236.06,,,,,
2024-05-24T08:41:32Z,1716507692,60E85BB84CE4,28.66,40.05,78.81,658,19.59,68.32,65.13,237.23,,,,,
2024-05-24T08:42:32Z,1716507752,60E85BB84CE4,28.27,38.88,78.81,739,19.55,68.31,65.13,239.64,,,,,
2024-05-24T08:43:32Z,1716507812,60E85BB84CE4,27.23,37.13,73.43,660,19.58,68.34,60.69,233.84,,,,,
2024-05-24T08:44:32Z,1716507872,60E85BB84CE4,28.13,38.66,73.43,680,19.69,68.14,60.69,238.75,,,,,
2024-05-24T08:45:32Z,1716507932,60E85BB84CE4,27.26,37.62,73.43,615,19.75,67.85,60.69,230,,,,,
2024-05-24T08:46:32Z,1716507992,60E85BB84CE4,29.15,40.12,73.43,660,19.79,68.09,60.69,246.79,,,,,
2024-05-24T08:47:32Z,1716508052,60E85BB84CE4,26.58,36.09,78.81,776,19.87,68.08,65.13,229.61,,,,,
2024-05-24T08:48:32Z,1716508112,60E85BB84CE4,27.47,37.75,78.81,781,19.88,67.59,65.13,233.16,,,,,
2024-05-24T08:49:32Z,1716508172,60E85BB84CE4,27.84,38.32,78.81,695,19.86,67.65,65.13,235.79,,,,,
2024-05-24T08:50:32Z,1716508232,60E85BB84CE4,27.96,38.53,78.81,573,19.83,67.61,65.13,236.51,,,,,
2024-05-24T08:51:32Z,1716508292,60E85BB84CE4,28.24,38.67,78.81,564,19.84,67.51,65.13,241.06,,,,,
2024-05-24T08:52:32Z,1716508352,60E85BB84CE4,29.07,39.8,78.81,783,19.79,67.63,65.13,248.21,,,,,
2024-05-24T08:53:32Z,1716508412,60E85BB84CE4,28.86,40.37,78.81,709,19.85,67.43,65.13,238.53,,,,,
2024-05-24T08:54:32Z,1716508472,60E85BB84CE4,29.11,40.27,78.81,668,19.86,67.62,65.13,244.72,,,,,
2024-05-24T08:55:32Z,1716508532,60E85BB84CE4,28.75,40.68,78.81,655,19.86,67.7,65.13,233.38,,,,,
2024-05-24T08:56:32Z,1716508592,60E85BB84CE4,27.29,37.86,78.81,641,19.99,67.71,65.13,228.41,,,,,
2024-05-24T08:57:32Z,1716508652,60E85BB84CE4,27.12,37.47,78.81,682,20.09,67.41,65.13,228.35,,,,,
2024-05-24T08:58:32Z,1716508712,60E85BB84CE4,27.88,38.78,78.81,681,20.18,66.76,65.13,232.45,,,,,
2024-05-24T08:59:32Z,1716508772,60E85BB84CE4,27.43,37.38,78.81,654,20.29,66.45,65.13,235.77,,,,,
2024-05-24T09:00:32Z,1716508832,60E85BB84CE4,27.3,37.29,78.81,721,20.41,66.28,65.13,233.77,,,,,
2024-05-24T09:01:32Z,1716508892,60E85BB84CE4,27.14,37.48,78.81,797,20.55,65.58,65.13,228.85,,,,,
2024-05-24T09:02:32Z,1716508952,60E85BB84CE4,28.64,39.4,78.81,746,20.56,65.18,65.13,242.71,,,,,
2024-05-24T09:03:32Z,1716509012,60E85BB84CE4,27.07,36.94,78.81,693,20.63,65.04,65.13,232.22,,,,,
2024-05-24T09:04:32Z,1716509072,60E85BB84CE4,27.84,38.12,78.81,638,20.7,64.78,65.13,237.66,,,,,
2024-05-24T09:05:32Z,1716509132,60E85BB84CE4,27.77,37.81,78.81,598,20.78,64.35,65.13,239.04,,,,,
2024-05-24T09:06:32Z,1716509192,60E85BB84CE4,27.38,37.38,78.81,609,20.81,64.27,65.13,234.61,,,,,
2024-05-24T09:07:32Z,1716509252,60E85BB84CE4,26.24,35.99,78.81,739,20.9,64.38,65.13,223.37,,,,,
2024-05-24T09:08:32Z,1716509312,60E85BB84CE4,27.72,38.27,78.81,740,20.91,63.87,65.13,233.61,,,,,
2024-05-24T09:09:32Z,1716509372,60E85BB84CE4,25.5,35.15,78.81,727,20.92,63.91,65.13,215.47,,,,,
2024-05-24T09:10:32Z,1716509432,60E85BB84CE4,24.89,33.9,78.81,693,20.95,64.48,65.13,214.13,,,,,
2024-05-24T09:11:32Z,1716509492,60E85BB84CE4,24.38,33.46,78.81,745,20.97,64.27,65.13,207.33,,,,,
2024-05-24T09:12:32Z,1716509552,60E85BB84CE4,25.47,35.07,78.81,720,20.98,63.93,65.13,215.58,,,,,
2024-05-24T09:13:32Z,1716509612,60E85BB84CE4,25.8,34.98,78.81,697,20.89,64.48,65.13,223.32,,,,,
2024-05-24T09:14:32Z,1716509672,60E85BB84CE4,25.28,34.63,78.81,663,20.88,64.52,65.13,215.67,,,,,
2024-05-24T09:15:32Z,1716509732,60E85BB84CE4,25.17,34.22,78.81,582,20.88,63.95,65.13,217.13,,,,,
2024-05-24T09:16:32Z,1716509792,60E85BB84CE4,24.86,33.91,78.81,553,20.83,64.7,65.13,213.29,,,,,
2024-05-24T09:17:32Z,1716509852,60E85BB84CE4,25.3,34.79,78.81,774,20.87,64.44,65.13,214.55,,,,,
2024-05-24T09:18:32Z,1716509912,60E85BB84CE4,26.21,35.87,78.81,667,20.8,64.16,65.13,223.76,,,,,
2024-05-24T09:19:32Z,1716509972,60E85BB84CE4,26.05,35.44,78.81,660,20.82,64.25,65.13,224.52,,,,,
2024-05-24T09:20:32Z,1716510032,60E85BB84CE4,26.01,35.33,78.81,659,20.84,64.06,65.13,224.54,,,,,
2024-05-24T09:21:32Z,1716510092,60E85BB84CE4,25.29,34.08,78.81,649,20.82,64.44,65.13,220.78,,,,,
2024-05-24T09:22:32Z,1716510152,60E85BB84CE4,26.06,35.51,78.81,674,20.8,64.6,65.13,224,,,,,
2024-05-24T09:23:32Z,1716510212,60E85BB84CE4,24.51,33.75,78.81,680,20.84,64.79,65.13,207.53,,,,,
2024-05-24T09:24:32Z,1716510272,60E85BB84CE4,25.62,35.31,78.81,687,20.89,64.77,65.13,216.48,,,,,
2024-05-24T09:25:32Z,1716510332,60E85BB84CE4,24.08,32.83,78.81,704,21.01,64.18,65.13,206.75,,,,,
2024-05-24T09:26:32Z,1716510392,60E85BB84CE4,24.6,33.59,78.81,707,21.24,63.7,65.13,210.83,,,,,
2024-05-24T09:27:32Z,1716510452,60E85BB84CE4,25.89,35.74,78.81,717,21.34,63.3,65.13,218.24,,,,,
2024-05-24T09:28:32Z,1716510512,60E85BB84CE4,24.46,32.92,78.81,775,21.43,62.82,65.13,214.07,,,,,
2024-05-24T09:29:32Z,1716510572,60E85BB84CE4,25.37,34.44,78.81,723,21.5,62.58,65.13,219.19,,,,,
2024-05-24T09:30:32Z,1716510632,60E85BB84CE4,24.61,33.38,78.81,674,21.43,62.45,65.13,212.82,,,,,
2024-05-24T09:31:32Z,1716510692,60E85BB84CE4,25.64,35.05,78.81,698,21.55,62.31,65.13,219.3,,,,,
2024-05-24T09:32:32Z,1716510752,60E85BB84CE4,24.12,33.13,78.81,736,21.62,62.02,65.13,204.92,,,,,
2024-05-24T09:33:32Z,1716510812,60E85BB84CE4,25.17,34.46,78.81,600,21.74,61.55,65.13,214.76,,,,,
2024-05-24T09:34:32Z,1716510872,60E85BB84CE4,23.85,32.74,78.81,602,21.8,61.42,65.13,202.82,,,,,
2024-05-24T09:35:32Z,1716510932,60E85BB84CE4,25.67,35.11,78.81,647,21.81,61.66,65.13,219.52,,,,,
2024-05-24T09:36:32Z,1716510992,60E85BB84CE4,25.31,34.85,78.81,669,21.83,61.56,65.13,214.34,,,,,
2024-05-24T09:37:32Z,1716511052,60E85BB84CE4,25.3,34.69,78.81,688,21.84,61.18,65.13,215.49,,,,,
2024-05-24T09:38:32Z,1716511112,60E85BB84CE4,24.52,33.77,78.81,608,21.93,61.08,65.13,207.39,,,,,
2024-05-24T09:39:32Z,1716511172,60E85BB84CE4,25.94,35.39,78.81,591,21.96,60.89,65.13,222.6,,,,,
2024-05-24T09:40:32Z,1716511232,60E85BB84CE4,25.02,34.13,78.81,698,22.08,60.73,65.13,214.76,,,,,
2024-05-24T09:41:32Z,1716511292,60E85BB84CE4,24.13,32.53,78.81,740,22.17,60.52,65.13,210.64,,,,,
2024-05-24T09:42:32Z,1716511352,60E85BB84CE4,24.62,33.44,78.81,652,22.24,60.05,65.13,212.6,,,,,
2024-05-24T09:43:32Z,1716511412,60E85BB84CE4,24.07,32.64,78.81,677,22.36,59.65,65.13,208.44,,,,,
2024-05-24T09:44:32Z,1716511472,60E85BB84CE4,24.86,33.55,78.81,670,22.45,59.61,65.13,216.57,,,,,
2024-05-24T09:45:32Z,1716511532,60E85BB84CE4,23.88,32.33,78.81,628,22.46,59.26,65.13,207.29,,,,,
2024-05-24T09:46:32Z,1716511592,60E85BB84CE4,23.3,31.57,78.81,664,22.58,59.09,65.13,201.88,,,,,
2024-05-24T09:47:32Z,1716511652,60E85BB84CE4,24.48,33.22,78.81,643,22.65,58.47,65.13,211.69,,,,,
2024-05-24T09:48:32Z,1716511712,60E85BB84CE4,23.13,31.45,78.81,583,22.67,58.61,65.13,199.38,,,,,
2024-05-24T09:49:32Z,1716511772,60E85BB84CE4,24.64,33.58,78.81,562,22.66,58.24,65.13,211.81,,,,,
2024-05-24T09:50:32Z,1716511832,60E85BB84CE4,24.4,33.01,78.81,576,22.61,58.38,65.13,211.89,,,,,
2024-05-24T09:51:32Z,1716511892,60E85BB84CE4,23.62,31.87,78.81,580,22.69,58.41,65.13,205.97,,,,,
2024-05-24T09:52:32Z,1716511952,60E85BB84CE4,24.37,33.07,78.81,599,22.77,58.31,65.13,210.63,,,,,
2024-05-24T09:53:32Z,1716512012,60E85BB84CE4,24.13,32.86,78.81,648,22.83,58.48,65.13,207.54,,,,,
2024-05-24T09:54:32Z,1716512072,60E85BB84CE4,24.24,33.24,78.81,633,22.85,58.15,65.13,206.41,,,,,
2024-05-24T09:55:32Z,1716512132,60E85BB84CE4,23.98,33.02,78.81,630,22.95,57.78,65.13,202.91,,,,,
2024-05-24T09:56:32Z,1716512192,60E85BB84CE4,23.98,33.06,78.81,620,23.02,58.06,65.13,202.52,,,,,
2024-05-24T09:57:32Z,1716512252,60E85BB84CE4,23.3,31.68,78.81,607,23.18,57.78,65.13,200.87,,,,,
2024-05-24T09:58:32Z,1716512312,60E85BB84CE4,23.05,31.31,78.81,595,23.26,57.17,65.13,198.95,,,,,
2024-05-24T09:59:32Z,1716512372,60E85BB84CE4,23.34,32.05,78.81,548,23.31,57.27,65.13,198.3,,,,,
2024-05-24T10:00:32Z,1716512432,60E85BB84CE4,22.6,30.72,78.81,556,23.38,56.89,65.13,194.94,,,,,
2024-05-24T10:01:32Z,1716512492,60E85BB84CE4,23.11,31.49,78.81,548,23.55,56.48,65.13,198.68,,,,,
2024-05-24T10:02:32Z,1716512552,60E85BB84CE4,23.12,30.93,78.81,545,23.56,56.51,65.13,203.89,,,,,
2024-05-24T10:03:32Z,1716512612,60E85BB84CE4,21.74,29.49,78.81,601,23.7,56.34,65.13,187.99,,,,,
2024-05-24T10:04:32Z,1716512672,60E85BB84CE4,22.73,31.02,78.81,766,23.7,56.24,65.13,194.86,,,,,
2024-05-24T10:05:32Z,1716512732,60E85BB84CE4,22.52,30.11,78.81,753,23.72,56.19,65.13,198.78,,,,,
2024-05-24T10:06:32Z,1716512792,60E85BB84CE4,23.49,31.58,78.81,688,23.78,55.62,65.13,205.92,,,,,
2024-05-24T10:07:32Z,1716512852,60E85BB84CE4,22.45,30.35,78.81,587,23.71,55.51,65.13,195.09,,,,,
2024-05-24T10:08:32Z,1716512912,60E85BB84CE4,22.9,31.09,78.81,534,23.77,55.11,65.13,197.88,,,,,
2024-05-24T10:09:32Z,1716512972,60E85BB84CE4,24.44,33.34,78.81,629,23.71,55.22,65.13,209.71,,,,,
2024-05-24T10:10:32Z,1716513032,60E85BB84CE4,21.3,28.53,78.81,745,23.77,55.26,65.13,187.46,,,,,
2024-05-24T10:11:32Z,1716513092,60E85BB84CE4,23.78,32.39,78.81,729,23.74,55.29,65.13,204.46,,,,,
2024-05-24T10:12:32Z,1716513152,60E85BB84CE4,21.78,29.42,78.81,659,23.76,55.25,65.13,189.61,,,,,
2024-05-24T10:13:32Z,1716513212,60E85BB84CE4,23.63,32.01,78.81,554,23.72,55.51,65.13,204.86,,,,,
2024-05-24T10:14:32Z,1716513272,60E85BB84CE4,24.18,32.76,78.81,536,23.74,55.35,65.13,209.44,,,,,
2024-05-24T10:15:32Z,1716513332,60E85BB84CE4,21.35,28.99,78.81,717,23.81,55.64,65.13,184.5,,,,,
2024-05-24T10:16:32Z,1716513392,60E85BB84CE4,23.45,31.81,78.81,665,23.85,55.46,65.13,202.95,,,,,
2024-05-24T10:17:32Z,1716513452,60E85BB84CE4,23.11,31.78,78.81,618,23.84,55.63,65.13,196.01,,,,,
2024-05-24T10:18:32Z,1716513512,60E85BB84CE4,22.73,30.83,78.81,627,23.9,55.36,65.13,196.66,,,,,
2024-05-24T10:19:32Z,1716513572,60E85BB84CE4,22.59,30.92,78.81,583,23.9,55.06,65.13,192.92,,,,,
2024-05-24T10:20:32Z,1716513632,60E85BB84CE4,23.32,31.21,78.81,592,23.87,55.26,65.13,205.52,,,,,
2024-05-24T10:21:32Z,1716513692,60E85BB84CE4,22.46,30.41,78.81,555,23.94,55.38,65.13,194.74,,,,,
2024-05-24T10:22:32Z,1716513752,60E85BB84CE4,22.01,29.72,78.81,555,23.97,55.39,65.13,191.6,,,,,
2024-05-24T10:23:32Z,1716513812,60E85BB84CE4,20.6,27.6,78.81,583,24.08,55.11,65.13,181.3,,,,,
2024-05-24T10:24:32Z,1716513872,60E85BB84CE4,22.14,30.75,78.81,569,24.14,54.55,65.13,185.01,,,,,
2024-05-24T10:25:32Z,1716513932,60E85BB84CE4,21.75,29.67,78.81,555,24.16,54.85,65.13,186.63,,,,,
2024-05-24T10:26:32Z,1716513992,60E85BB84CE4,21.05,28.4,78.81,554,24.19,54.88,65.13,183.53,,,,,
2024-05-24T10:27:32Z,1716514052,60E85BB84CE4,20.76,27.74,78.81,556,24.28,54.95,65.13,183.41,,,,,
2024-05-24T10:28:32Z,1716514112,60E85BB84CE4,21.48,29.05,78.81,525,24.3,54.37,65.13,186.53,,,,,
2024-05-24T10:29:32Z,1716514172,60E85BB84CE4,22.01,29.66,78.81,609,24.26,54.31,65.13,192.11,,,,,
2024-05-24T10:30:32Z,1716514232,60E85BB84CE4,21.92,29.6,78.81,598,24.25,54.05,65.13,190.92,,,,,
2024-05-24T10:31:32Z,1716514292,60E85BB84CE4,23.67,32.18,78.81,537,24.24,54.06,65.13,204.14,,,,,
2024-05-24T10:32:32Z,1716514352,60E85BB84CE4,21.32,28.43,78.81,616,24.42,54.51,65.13,188.98,,,,,
2024-05-24T10:33:32Z,1716514412,60E85BB84CE4,21.54,29.08,78.81,799,24.52,53.84,65.13,187.68,,,,,
2024-05-24T10:34:32Z,1716514472,60E85BB84CE4,21.79,29.38,78.81,673,24.56,53.51,65.13,190.16,,,,,
2024-05-24T10:35:32Z,1716514532,60E85BB84CE4,21.26,28.65,78.81,596,24.67,53.19,65.13,185.68,,,,,
2024-05-24T10:36:32Z,1716514592,60E85BB84CE4,21.99,29.68,78.81,535,24.69,53.46,65.13,191.57,,,,,
2024-05-24T10:37:32Z,1716514652,60E85BB84CE4,22.76,30.83,78.81,524,24.56,52.98,65.13,197.28,,,,,
2024-05-24T10:38:32Z,1716514712,60E85BB84CE4,22.93,31.05,78.81,516,24.49,53.55,65.13,198.77,,,,,
2024-05-24T10:39:32Z,1716514772,60E85BB84CE4,21.92,29.67,78.81,918,24.61,53.37,65.13,190.25,,,,,
2024-05-24T10:40:32Z,1716514832,60E85BB84CE4,21.68,29.52,78.81,794,24.63,53.71,65.13,186.63,,,,,
2024-05-24T10:41:32Z,1716514892,60E85BB84CE4,20.42,27.63,78.81,658,24.65,53.87,65.13,177.25,,,,,
2024-05-24T10:42:32Z,1716514952,60E85BB84CE4,20.22,27.2,78.81,563,24.81,53.62,65.13,177.02,,,,,
2024-05-24T10:43:32Z,1716515012,60E85BB84CE4,21.3,28.73,78.81,547,24.89,53.28,65.13,185.8,,,,,
2024-05-24T10:44:32Z,1716515072,60E85BB84CE4,21.84,29.67,78.81,552,24.93,52.71,65.13,188.61,,,,,
2024-05-24T10:45:32Z,1716515132,60E85BB84CE4,22.6,30.22,78.81,531,24.97,52.74,65.13,199.62,,,,,
2024-05-24T10:46:32Z,1716515192,60E85BB84CE4,21.61,28.97,78.81,534,24.99,52.7,65.13,190.16,,,,,
2024-05-24T10:47:32Z,1716515252,60E85BB84CE4,21.96,29.31,78.81,519,25,52.75,65.13,194.36,,,,,
2024-05-24T10:48:32Z,1716515312,60E85BB84CE4,20.5,27.64,78.81,807,25.09,53.1,65.13,178.94,,,,,
2024-05-24T10:49:32Z,1716515372,60E85BB84CE4,20.93,27.94,78.81,743,25.21,52.65,65.13,185.11,,,,,
2024-05-24T10:50:32Z,1716515432,60E85BB84CE4,21.53,29,78.81,640,25.23,52.59,65.13,188.17,,,,,
2024-05-24T10:51:32Z,1716515492,60E85BB84CE4,20.39,27.44,78.81,573,25.35,52.56,65.13,178.45,,,,,
2024-05-24T10:52:32Z,1716515552,60E85BB84CE4,21.07,28.4,78.81,570,25.38,52.36,65.13,183.86,,,,,
2024-05-24T10:53:32Z,1716515612,60E85BB84CE4,19.8,26.54,78.81,592,25.53,52.26,65.13,174.24,,,,,
2024-05-24T10:54:32Z,1716515672,60E85BB84CE4,20.9,28,78.81,642,25.45,51.63,65.13,183.98,,,,,
2024-05-24T10:55:32Z,1716515732,60E85BB84CE4,21.78,29.22,78.81,536,25.48,51.85,65.13,191.45,,,,,
2024-05-24T10:56:32Z,1716515792,60E85BB84CE4,20.7,27.8,78.81,587,25.58,51.87,65.13,181.59,,,,,
2024-05-24T10:57:32Z,1716515852,60E85BB84CE4,20.3,27.15,78.81,635,25.67,51.6,65.13,179.2,,,,,
2024-05-24T10:58:32Z,1716515912,60E85BB84CE4,21.43,28.96,78.81,602,25.66,51.48,65.13,186.36,,,,,
2024-05-24T10:59:32Z,1716515972,60E85BB84CE4,21.06,28.21,78.81,527,25.6,52.08,65.13,185.32,,,,,
2024-05-24T11:00:32Z,1716516032,60E85BB84CE4,19.86,26.54,78.81,574,25.69,52.04,65.13,175.5,,,,,
2024-05-24T11:01:32Z,1716516092,60E85BB84CE4,20.17,27.12,78.81,886,25.75,51.92,65.13,176.57,,,,,
2024-05-24T11:02:32Z,1716516152,60E85BB84CE4,20.48,27.67,78.81,819,25.91,51.53,65.13,178.14,,,,,
2024-05-24T11:03:32Z,1716516212,60E85BB84CE4,20.78,27.75,78.81,746,25.87,50.99,65.13,183.73,,,,,
2024-05-24T11:04:32Z,1716516272,60E85BB84CE4,20.9,28.05,78.81,623,25.91,51.28,65.13,183.62,,,,,
2024-05-24T11:05:32Z,1716516332,60E85BB84CE4,21.37,29,78.81,581,25.92,50.89,65.13,184.67,,,,,
2024-05-24T11:06:32Z,1716516392,60E85BB84CE4,21.58,28.84,78.81,603,25.91,50.86,65.13,190.71,,,,,
2024-05-24T11:07:32Z,1716516452,60E85BB84CE4,19.76,26.37,78.81,603,25.99,51.04,65.13,174.87,,,,,
2024-05-24T11:08:32Z,1716516512,60E85BB84CE4,20.79,27.91,78.81,580,26.12,50.52,65.13,182.43,,,,,
