CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,
2024-11-11T11:08:09Z,1731290889,60E85BB84CE4,22.47,29.96,1264.4,565,20.56,41.64,1044.96,199.16,
2024-11-11T11:09:09Z,1731290949,60E85BB84CE4,22.8,30.41,1173.8,505,20.57,40.94,970.08,202.05,
2024-11-11T11:10:09Z,1731291009,60E85BB84CE4,22.37,30.08,1094.01,488,20.6,41.78,904.14,196.06,
2024-11-11T11:11:09Z,1731291069,60E85BB84CE4,24.41,33.06,1078.34,821,20.48,41.12,891.19,211.56,
2024-11-11T11:12:09Z,1731291129,60E85BB84CE4,22.95,30.77,1070.53,635,20.5,41.21,884.74,201.75,
2024-11-11T11:13:09Z,1731291189,60E85BB84CE4,23.04,30.76,1062.75,537,20.54,41.13,878.31,203.82,
2024-11-11T11:14:09Z,1731291249,60E85BB84CE4,24.38,32.57,1086.16,502,20.52,40.93,897.66,215.5,
2024-11-11T11:15:09Z,1731291309,60E85BB84CE4,26.29,35.5,1125.64,552,20.57,41.45,930.28,228.82,
2024-11-11T11:16:09Z,1731291369,60E85BB84CE4,24.7,33.03,1198.21,992,20.65,41.75,990.25,217.97,
2024-11-11T11:17:09Z,1731291429,60E85BB84CE4,24.91,33.52,1231.1,745,20.7,41.5,1017.44,217.96,
2024-11-11T11:18:09Z,1731291489,60E85BB84CE4,25.65,34.25,1264.4,555,20.83,40.72,1044.96,226.86,
2024-11-11T11:19:09Z,1731291549,60E85BB84CE4,25.72,34.58,1289.65,524,21.05,39.58,1065.83,225.27,
2024-11-11T11:20:09Z,1731291609,60E85BB84CE4,26.86,36.19,1315.14,508,21.35,38.94,1086.89,234.61,
2024-11-11T11:21:09Z,1731291669,60E85BB84CE4,25.23,34.13,1323.69,611,21.62,38.4,1093.96,219.11,
2024-11-11T11:22:09Z,1731291729,60E85BB84CE4,24.02,32.23,1349.51,701,22,38.01,1115.29,211.01,
2024-11-11T11:23:09Z,1731291789,60E85BB84CE4,23.7,31.61,1358.17,585,22.25,38,1122.45,209.98,
2024-11-11T11:24:09Z,1731291849,60E85BB84CE4,24.88,33.34,1358.17,505,22.58,37.25,1122.45,219.03,
2024-11-11T11:25:09Z,1731291909,60E85BB84CE4,23.68,31.8,1358.17,496,22.79,36.55,1122.45,207.77,
2024-11-11T11:26:09Z,1731291969,60E85BB84CE4,24.65,33.04,1349.51,739,22.97,35.33,1115.29,216.97,
2024-11-11T11:27:09Z,1731292029,60E85BB84CE4,24.11,32.15,1340.87,685,23.05,34.83,1108.16,213.61,
2024-11-11T11:28:09Z,1731292089,60E85BB84CE4,25.42,34.14,1323.69,538,23.27,34.79,1093.96,222.97,
2024-11-11T11:29:09Z,1731292149,60E85BB84CE4,24.27,32.36,1323.69,513,23.42,34.74,1093.96,215.07,
2024-11-11T11:30:09Z,1731292209,60E85BB84CE4,25.46,34.32,1323.69,499,23.51,34.39,1093.96,222.25,
2024-11-11T11:31:09Z,1731292269,60E85BB84CE4,24.46,32.98,1340.87,823,23.66,34.37,1108.16,213.34,
2024-11-11T11:32:09Z,1731292329,60E85BB84CE4,25.1,33.51,1349.51,695,23.77,33.98,1115.29,222.07,
2024-11-11T11:33:09Z,1731292389,60E85BB84CE4,23.88,32.18,1340.87,551,23.89,34.24,1108.16,208.5,
2024-11-11T11:34:09Z,1731292449,60E85BB84CE4,23.79,31.8,1323.69,507,23.96,34.01,1093.96,210.12,
2024-11-11T11:35:09Z,1731292509,60E85BB84CE4,24.18,32.25,1306.61,547,24.04,33.67,1079.85,214.29,
2024-11-11T11:36:09Z,1731292569,60E85BB84CE4,23.14,30.9,1323.69,804,24.12,33.11,1093.96,204.57,
2024-11-11T11:37:09Z,1731292629,60E85BB84CE4,22.69,30.42,1306.61,614,24.22,33.62,1079.85,199.53,
2024-11-11T11:38:09Z,1731292689,60E85BB84CE4,23.61,31.58,1272.79,533,24.3,33.15,1051.89,208.45,
2024-11-11T11:39:09Z,1731292749,60E85BB84CE4,24.06,32.16,1231.1,495,24.15,33.09,1017.44,212.5,
2024-11-11T11:40:09Z,1731292809,60E85BB84CE4,24.71,33.15,1247.7,710,24.01,33.58,1031.15,217.09,
2024-11-11T11:41:09Z,1731292869,60E85BB84CE4,23.94,32.12,1289.65,771,23.81,34.11,1065.83,210.25,
2024-11-11T11:42:09Z,1731292929,60E85BB84CE4,23.47,31.39,1306.61,592,23.63,33.88,1079.85,207.17,
2024-11-11T11:43:09Z,1731292989,60E85BB84CE4,24.59,32.79,1306.61,515,23.34,34.37,1079.85,217.92,
2024-11-11T11:44:09Z,1731293049,60E85BB84CE4,23.56,31.85,1289.65,484,23.17,35.1,1065.83,204.79,
2024-11-11T11:45:09Z,1731293109,60E85BB84CE4,24.56,33.1,1231.1,586,22.92,34.97,1017.44,214.35,
2024-11-11T11:46:09Z,1731293169,60E85BB84CE4,23.92,32.12,1198.21,697,22.8,35.7,990.25,209.94,
2024-11-11T11:47:09Z,1731293229,60E85BB84CE4,24.61,32.85,1181.91,578,22.63,35.4,976.79,217.69,
2024-11-11T11:48:09Z,1731293289,60E85BB84CE4,24.75,33.04,1165.71,505,22.52,35.72,963.4,219.09,
2024-11-11T11:49:09Z,1731293349,60E85BB84CE4,24.64,32.95,1165.71,475,22.43,36.28,963.4,217.43,
2024-11-11T11:50:09Z,1731293409,60E85BB84CE4,23.69,31.87,1190.05,675,22.33,36.36,983.51,207.31,
2024-11-11T11:51:09Z,1731293469,60E85BB84CE4,24.16,32.49,1231.1,721,22.34,36.4,1017.44,211.48,
2024-11-11T11:52:09Z,1731293529,60E85BB84CE4,24.11,32.25,1256.03,560,22.3,36.2,1038.05,212.68,
2024-11-11T11:53:09Z,1731293589,60E85BB84CE4,25.13,33.73,1264.4,500,22.16,35.81,1044.96,220.75,
2024-11-11T11:54:09Z,1731293649,60E85BB84CE4,25.38,34.18,1239.38,468,22.08,36.2,1024.29,221.93,
2024-11-11T11:55:09Z,1731293709,60E85BB84CE4,25.24,34.12,1231.1,803,22.1,36.81,1017.44,219.45,
2024-11-11T11:56:09Z,1731293769,60E85BB84CE4,23.89,32.4,1256.03,676,22.08,36.38,1038.05,206.62,
2024-11-11T11:57:09Z,1731293829,60E85BB84CE4,24.94,33.3,1264.4,544,22.05,36.5,1044.96,220.5,
2024-11-11T11:58:09Z,1731293889,60E85BB84CE4,24.41,32.87,1272.79,486,21.99,36.41,1051.89,213.32,
2024-11-11T11:59:09Z,1731293949,60E85BB84CE4,24.87,33.56,1272.79,467,22.02,36.46,1051.89,216.68,
2024-11-11T12:00:09Z,1731294009,60E85BB84CE4,24.02,32.49,1239.38,723,22.1,36.77,1024.29,208.69,
2024-11-11T12:01:09Z,1731294069,60E85BB84CE4,24.85,33.69,1214.6,719,22.13,36.3,1003.8,215.05,
2024-11-11T12:02:09Z,1731294129,60E85BB84CE4,23.5,31.63,1165.71,528,22.1,36.95,963.4,205.59,
2024-11-11T12:03:09Z,1731294189,60E85BB84CE4,23.58,31.82,1125.64,493,22.12,37.03,930.28,205.49,
2024-11-11T12:04:09Z,1731294249,60E85BB84CE4,26.13,35.13,1109.78,467,22.1,36.76,917.18,228.96,
2024-11-11T12:05:09Z,1731294309,60E85BB84CE4,25.31,33.75,1094.01,653,22.08,36.47,904.14,224.22,
2024-11-11T12:06:09Z,1731294369,60E85BB84CE4,24.61,32.99,1086.16,674,22.1,36.77,897.66,216.5,
2024-11-11T12:07:09Z,1731294429,60E85BB84CE4,25.62,34.45,1054.99,538,22.15,36.68,871.9,224.47,
2024-11-11T12:08:09Z,1731294489,60E85BB84CE4,26.57,35.63,1024.18,491,22.12,36,846.43,233.69,
2024-11-11T12:09:09Z,1731294549,60E85BB84CE4,24.86,33.27,993.72,471,22.1,36.15,821.26,219.15,
2024-11-11T12:10:09Z,1731294609,60E85BB84CE4,24.55,33.04,986.16,710,22.17,36.54,815.01,214.75,
2024-11-11T12:11:09Z,1731294669,60E85BB84CE4,23.76,31.71,1001.3,597,22.18,36.19,827.52,210.28,
2024-11-11T12:12:09Z,1731294729,60E85BB84CE4,25.68,34.29,993.72,516,22.15,36.44,821.26,227.09,
2024-11-11T12:13:09Z,1731294789,60E85BB84CE4,23.92,32.01,993.72,477,22.3,36.31,821.26,210.85,
2024-11-11T12:14:09Z,1731294849,60E85BB84CE4,24.98,33.46,1008.91,602,22.36,36.33,833.81,219.99,
2024-11-11T12:15:09Z,1731294909,60E85BB84CE4,26.24,35.23,1024.18,663,22.41,35.57,846.43,230.41,
2024-11-11T12:16:09Z,1731294969,60E85BB84CE4,26.61,35.93,1024.18,560,22.41,35.56,846.43,231.84,
2024-11-11T12:17:09Z,1731295029,60E85BB84CE4,25.97,34.95,993.72,486,22.35,35.91,821.26,227.31,
2024-11-11T12:18:09Z,1731295089,60E85BB84CE4,25.52,34.65,986.16,480,22.43,36.23,815.01,220.49,
2024-11-11T12:19:09Z,1731295149,60E85BB84CE4,24.7,32.95,1024.18,794,22.53,36.02,846.43,218.63,
2024-11-11T12:20:09Z,1731295209,60E85BB84CE4,23.56,31.42,1047.26,682,22.53,36.08,865.5,208.75,
2024-11-11T12:21:09Z,1731295269,60E85BB84CE4,23.66,31.84,1047.26,558,22.52,36.12,865.5,207.01,
2024-11-11T12:22:09Z,1731295329,60E85BB84CE4,24.11,32.51,1031.85,482,22.58,36.1,852.77,210.38,
2024-11-11T12:23:09Z,1731295389,60E85BB84CE4,22.99,31.02,1016.53,473,22.63,36.26,840.11,200.43,
2024-11-11T12:24:09Z,1731295449,60E85BB84CE4,24.72,33.3,1016.53,679,22.6,35.65,840.11,216.1,
2024-11-11T12:25:09Z,1731295509,60E85BB84CE4,24.87,33.49,1008.91,623,22.59,35.87,833.81,217.34,
2024-11-11T12:26:09Z,1731295569,60E85BB84CE4,23.19,31.16,986.16,512,22.58,35.85,815.01,203.42,
2024-11-11T12:27:09Z,1731295629,60E85BB84CE4,22.56,30.16,963.6,478,22.6,35.64,796.36,199.29,
2024-11-11T12:28:09Z,1731295689,60E85BB84CE4,23.92,31.93,948.67,594,22.62,35.64,784.02,211.76,
2024-11-11T12:29:09Z,1731295749,60E85BB84CE4,22.81,30.45,963.6,726,22.68,36.04,796.36,201.69,
2024-11-11T12:30:09Z,1731295809,60E85BB84CE4,23.24,31.05,978.62,562,22.69,35.06,808.77,205.45,
2024-11-11T12:31:09Z,1731295869,60E85BB84CE4,23.29,31.12,956.12,497,22.73,35.14,790.18,205.88,
2024-11-11T12:32:09Z,1731295929,60E85BB84CE4,22.43,29.92,956.12,470,22.84,35.33,790.18,198.62,
2024-11-11T12:33:09Z,1731295989,60E85BB84CE4,22.18,29.67,978.62,605,22.84,35.02,808.77,195.75,
2024-11-11T12:34:09Z,1731296049,60E85BB84CE4,22.02,29.63,1031.85,633,22.94,34.82,852.77,192.75,
2024-11-11T12:35:09Z,1731296109,60E85BB84CE4,21.81,29.27,1047.26,518,22.91,34.84,865.5,191.57,
2024-11-11T12:36:09Z,1731296169,60E85BB84CE4,21.81,29.1,1054.99,482,23.05,35.4,871.9,193.09,
2024-11-11T12:37:09Z,1731296229,60E85BB84CE4,21.52,28.77,1047.26,583,23.06,35.08,865.5,190.15,
2024-11-11T12:38:09Z,1731296289,60E85BB84CE4,21.56,28.88,1062.75,684,23.13,34.4,878.31,189.94,
2024-11-11T12:39:09Z,1731296349,60E85BB84CE4,20.51,27.66,1078.34,564,23.23,34.85,891.19,178.93,
2024-11-11T12:40:09Z,1731296409,60E85BB84CE4,21.87,29.47,1086.16,492,23.3,34.45,897.66,191,
2024-11-11T12:41:09Z,1731296469,60E85BB84CE4,21.79,29.44,1094.01,464,23.31,33.75,904.14,189.65,
2024-11-11T12:42:09Z,1731296529,60E85BB84CE4,22.14,29.53,1094.01,523,23.41,33.94,904.14,196.24,
2024-11-11T12:43:09Z,1731296589,60E85BB84CE4,21.25,28.39,1094.01,701,23.54,33.71,904.14,187.83,
2024-11-11T12:44:09Z,1731296649,60E85BB84CE4,21.59,28.8,1094.01,593,23.57,33.73,904.14,191.35,
2024-11-11T12:45:09Z,1731296709,60E85BB84CE4,20.75,27.81,1086.16,557,23.67,33.36,897.66,182.51,
2024-11-11T12:46:09Z,1731296769,60E85BB84CE4,19.97,26.77,1086.16,508,23.72,33.37,897.66,175.68,
2024-11-11T12:47:09Z,1731296829,60E85BB84CE4,18.11,24.15,1054.99,472,23.81,33.3,871.9,160.47,
2024-11-11T12:48:09Z,1731296889,60E85BB84CE4,19.12,25.51,1024.18,470,23.84,32.98,846.43,169.26,
2024-11-11T12:49:09Z,1731296949,60E85BB84CE4,19.1,25.47,1001.3,508,23.96,33.08,827.52,169.27,
2024-11-11T12:50:09Z,1731297009,60E85BB84CE4,19.82,26.56,971.1,530,23.93,32.54,802.56,174.45,
2024-11-11T12:51:09Z,1731297069,60E85BB84CE4,18.49,24.86,933.81,495,23.96,32.77,771.75,162.03,
2024-11-11T12:52:09Z,1731297129,60E85BB84CE4,18.19,24.51,926.42,473,24,32.91,765.64,158.83,
2024-11-11T12:53:09Z,1731297189,60E85BB84CE4,19.25,25.73,904.36,475,24.02,33.17,747.4,170.06,
2024-11-11T12:54:09Z,1731297249,60E85BB84CE4,18.76,25.03,882.47,477,24.08,32.87,729.32,166.18,
2024-11-11T12:55:09Z,1731297309,60E85BB84CE4,18.08,24.11,882.47,474,24.12,32.61,729.32,160.24,
2024-11-11T12:56:09Z,1731297369,60E85BB84CE4,18.7,24.93,904.36,474,24.02,32.56,747.4,165.71,
2024-11-11T12:57:09Z,1731297429,60E85BB84CE4,18.72,25.1,926.42,471,24.04,32.58,765.64,164.68,
2024-11-11T12:58:09Z,1731297489,60E85BB84CE4,18.62,24.94,933.81,467,24.11,32.46,771.75,163.97,
2024-11-11T12:59:09Z,1731297549,60E85BB84CE4,19.5,26.19,897.04,469,24.08,32.65,741.36,171.12,
2024-11-11T13:00:09Z,1731297609,60E85BB84CE4,20.42,27.47,846.39,469,24.04,32.58,699.5,178.68,
2024-11-11T13:01:09Z,1731297669,60E85BB84CE4,19.5,26.09,867.98,467,24.11,32.98,717.34,171.91,
2024-11-11T13:02:09Z,1731297729,60E85BB84CE4,19.74,26.32,919.04,464,24.14,33.26,759.54,174.91,
2024-11-11T13:03:09Z,1731297789,60E85BB84CE4,21.38,28.58,956.12,460,24.11,32.5,790.18,188.82,
2024-11-11T13:04:09Z,1731297849,60E85BB84CE4,21.24,28.48,963.6,459,23.85,32.71,796.36,186.7,
2024-11-11T13:05:09Z,1731297909,60E85BB84CE4,20.72,28.12,948.67,459,23.88,33.05,784.02,179.26,
2024-11-11T13:06:09Z,1731297969,60E85BB84CE4,20.77,27.76,948.67,456,24.01,33.26,784.02,183.42,
2024-11-11T13:07:09Z,1731298029,60E85BB84CE4,20.85,27.81,956.12,460,24.04,32.92,790.18,184.69,
2024-11-11T13:08:09Z,1731298089,60E85BB84CE4,19.73,26.5,986.16,462,24.12,32.72,815.01,173.13,
2024-11-11T13:09:09Z,1731298149,60E85BB84CE4,20.62,27.6,993.72,462,24.15,32.84,821.26,181.81,
2024-11-11T13:10:09Z,1731298209,60E85BB84CE4,19.45,25.94,993.72,463,24.34,32.7,821.26,172.41,
2024-11-11T13:11:09Z,1731298269,60E85BB84CE4,18.51,24.68,1001.3,460,24.49,32.26,827.52,164.01,
2024-11-11T13:12:09Z,1731298329,60E85BB84CE4,18.99,25.35,993.72,457,24.74,32.13,821.26,168.09,
2024-11-11T13:13:09Z,1731298389,60E85BB84CE4,18.47,24.91,971.1,456,25.02,32.38,802.56,161.18,
2024-11-11T13:14:09Z,1731298449,60E85BB84CE4,20.6,27.77,941.23,459,25.2,30.93,777.88,179.89,
2024-11-11T13:15:09Z,1731298509,60E85BB84CE4,22.16,29.82,867.98,462,25.31,30.42,717.34,193.96,
2024-11-11T13:16:09Z,1731298569,60E85BB84CE4,20.75,27.73,796.69,462,25.6,30.26,658.42,183.29,
2024-11-11T13:17:09Z,1731298629,60E85BB84CE4,20.51,27.46,734.1,462,25.97,29.68,606.69,180.83,
2024-11-11T13:18:09Z,1731298689,60E85BB84CE4,19.55,26.37,706.75,463,26.26,29.67,584.09,170.48,
2024-11-11T13:19:09Z,1731298749,60E85BB84CE4,18.54,24.75,782.65,461,26.7,29.25,646.82,164.09,
2024-11-11T13:20:09Z,1731298809,60E85BB84CE4,18.92,25.28,882.47,464,27.03,29.19,729.32,167.1,
2024-11-11T13:21:09Z,1731298869,60E85BB84CE4,18.39,24.52,933.81,466,27.35,28.53,771.75,162.97,
2024-11-11T13:22:09Z,1731298929,60E85BB84CE4,17.76,23.68,941.23,466,27.6,28.42,777.88,157.38,
2024-11-11T13:23:09Z,1731298989,60E85BB84CE4,17.61,23.51,941.23,462,27.91,27.83,777.88,155.68,
2024-11-11T13:24:09Z,1731299049,60E85BB84CE4,17.28,23.2,941.23,458,28.08,28.15,777.88,151.76,
2024-11-11T13:25:09Z,1731299109,60E85BB84CE4,17.74,23.69,948.67,457,28.18,26.77,784.02,156.9,
2024-11-11T13:26:09Z,1731299169,60E85BB84CE4,18.26,24.5,948.67,460,28.32,26.58,784.02,160.42,
2024-11-11T13:27:09Z,1731299229,60E85BB84CE4,17.72,23.64,948.67,462,28.44,26.73,784.02,157.04,
2024-11-11T13:28:09Z,1731299289,60E85BB84CE4,17.79,23.72,956.12,461,28.57,26.6,790.18,157.65,
2024-11-11T13:29:09Z,1731299349,60E85BB84CE4,17.79,23.85,956.12,463,28.65,26.23,790.18,156.53,
2024-11-11T13:30:09Z,1731299409,60E85BB84CE4,16.88,22.53,956.12,457,28.76,26.09,790.18,149.33,
2024-11-11T13:31:09Z,1731299469,60E85BB84CE4,16.97,22.63,956.12,452,28.88,26.31,790.18,150.42,
2024-11-11T13:32:09Z,1731299529,60E85BB84CE4,17.14,22.9,963.6,450,29.09,26.07,796.36,151.45,
2024-11-11T13:33:09Z,1731299589,60E85BB84CE4,17.61,23.48,963.6,451,29.17,25.67,796.36,156.08,
2024-11-11T13:34:09Z,1731299649,60E85BB84CE4,18.19,24.49,963.6,450,29.07,25.21,796.36,159.09,
2024-11-11T13:35:09Z,1731299709,60E85BB84CE4,16.72,22.29,948.67,454,29.12,25.7,784.02,148.19,
2024-11-11T13:36:09Z,1731299769,60E85BB84CE4,17.48,23.31,926.42,453,29.1,25.34,765.64,154.9,
2024-11-11T13:37:09Z,1731299829,60E85BB84CE4,16.32,21.83,911.69,442,29.14,24.97,753.46,144.08,
2024-11-11T13:38:09Z,1731299889,60E85BB84CE4,16.64,22.48,904.36,442,29.24,25.46,747.4,144.74,
2024-11-11T13:39:09Z,1731299949,60E85BB84CE4,16.19,21.63,889.75,439,29.21,24.91,735.33,143.1,
2024-11-11T13:40:09Z,1731300009,60E85BB84CE4,15.09,20.12,846.39,440,29.25,25.49,699.5,133.71,
2024-11-11T13:41:09Z,1731300069,60E85BB84CE4,15.78,21.03,803.73,439,29.28,25.24,664.24,139.81,
2024-11-11T13:42:09Z,1731300129,60E85BB84CE4,16.96,22.61,747.88,442,29.31,25.26,618.08,150.3,
2024-11-11T13:43:09Z,1731300189,60E85BB84CE4,15.5,20.67,706.75,436,29.13,24.61,584.09,137.39,
2024-11-11T13:44:09Z,1731300249,60E85BB84CE4,15.49,20.65,659.54,439,29.17,24.9,545.07,137.24,
2024-11-11T13:45:09Z,1731300309,60E85BB84CE4,14.77,19.7,639.56,441,29.22,25.26,528.56,130.92,
2024-11-11T13:46:09Z,1731300369,60E85BB84CE4,16.28,21.7,639.56,439,29.34,25.47,528.56,144.24,
2024-11-11T13:47:09Z,1731300429,60E85BB84CE4,15.13,20.18,652.86,434,29.42,25.14,539.56,133.99,
2024-11-11T13:48:09Z,1731300489,60E85BB84CE4,16.3,21.76,639.56,435,29.41,24.63,528.56,144.1,
2024-11-11T13:49:09Z,1731300549,60E85BB84CE4,15.92,21.24,606.59,435,29.3,24.7,501.31,140.94,
2024-11-11T13:50:09Z,1731300609,60E85BB84CE4,17.1,22.81,574.01,434,29.24,24.78,474.39,151.51,
2024-11-11T13:51:09Z,1731300669,60E85BB84CE4,17.09,22.8,535.44,432,29.15,24.78,442.52,151.37,
2024-11-11T13:52:09Z,1731300729,60E85BB84CE4,16.45,21.94,510.03,432,29.17,24.85,421.52,145.81,
2024-11-11T13:53:09Z,1731300789,60E85BB84CE4,16.55,22.08,497.42,431,29.24,24.92,411.09,146.64,
2024-11-11T13:54:09Z,1731300849,60E85BB84CE4,16.1,21.49,497.42,427,29.26,24.56,411.09,142.41,
2024-11-11T13:55:09Z,1731300909,60E85BB84CE4,15.67,20.89,484.86,428,29.28,24.98,400.71,138.86,
2024-11-11T13:56:09Z,1731300969,60E85BB84CE4,16.31,21.75,472.37,430,29.32,24.76,390.39,144.56,
2024-11-11T13:57:09Z,1731301029,60E85BB84CE4,14.93,19.97,453.73,428,29.25,25.08,374.98,131.75,
2024-11-11T13:58:09Z,1731301089,60E85BB84CE4,16.44,21.92,447.55,426,29.27,24.67,369.87,145.72,
2024-11-11T13:59:09Z,1731301149,60E85BB84CE4,16.13,21.65,429.08,428,29.19,24.87,354.61,141.64,
2024-11-11T14:00:09Z,1731301209,60E85BB84CE4,16.14,21.53,416.84,429,29.14,24.71,344.5,143.01,
2024-11-11T14:01:09Z,1731301269,60E85BB84CE4,14.4,19.19,404.66,427,29.24,25.32,334.43,127.58,
2024-11-11T14:02:09Z,1731301329,60E85BB84CE4,14.62,19.49,398.58,426,29.27,24.83,329.41,129.56,
2024-11-11T14:03:09Z,1731301389,60E85BB84CE4,16.54,22.05,398.58,429,29.34,25.18,329.41,146.58,
2024-11-11T14:04:09Z,1731301449,60E85BB84CE4,15,20.02,410.74,427,29.44,25.24,339.46,132.76,
2024-11-11T14:05:09Z,1731301509,60E85BB84CE4,15.34,20.46,422.95,426,29.34,25.02,349.55,135.98,
2024-11-11T14:06:09Z,1731301569,60E85BB84CE4,15.57,20.76,429.08,425,29.22,25.28,354.61,137.98,
2024-11-11T14:07:09Z,1731301629,60E85BB84CE4,14.15,18.87,422.95,426,29.19,25.43,349.55,125.38,
2024-11-11T14:08:09Z,1731301689,60E85BB84CE4,15.11,20.14,416.84,426,28.89,25.13,344.5,133.89,
2024-11-11T14:09:09Z,1731301749,60E85BB84CE4,14.66,19.55,404.66,422,29.07,25.47,334.43,129.93,
2024-11-11T14:10:09Z,1731301809,60E85BB84CE4,15.59,20.8,398.58,426,28.9,24.86,329.41,138.02,
2024-11-11T14:11:09Z,1731301869,60E85BB84CE4,16.5,22.05,386.48,426,28.66,25.25,319.41,145.79,
2024-11-11T14:12:09Z,1731301929,60E85BB84CE4,14.48,19.4,362.44,423,28.75,25.01,299.54,127.57,
2024-11-11T14:13:09Z,1731301989,60E85BB84CE4,15.93,21.26,350.5,419,28.55,25.53,289.67,140.94,
2024-11-11T14:14:09Z,1731302049,60E85BB84CE4,16.19,21.58,332.69,416,28.19,25.74,274.95,143.44,
2024-11-11T14:15:09Z,1731302109,60E85BB84CE4,14.82,19.78,320.88,415,28.09,26.28,265.19,131.14,
2024-11-11T14:16:09Z,1731302169,60E85BB84CE4,15.78,21.04,314.99,412,28.14,26.47,260.33,139.87,
2024-11-11T14:17:09Z,1731302229,60E85BB84CE4,15.8,21.06,314.99,411,28.03,26.63,260.33,140,
2024-11-11T14:18:09Z,1731302289,60E85BB84CE4,15.75,20.99,314.99,409,27.71,26.9,260.33,139.55,
2024-11-11T14:19:09Z,1731302349,60E85BB84CE4,16.47,22.09,309.12,407,27.42,27.18,255.47,144.79,
2024-11-11T14:20:09Z,1731302409,60E85BB84CE4,15.17,20.3,303.26,411,27.2,27.76,250.63,133.68,
2024-11-11T14:21:09Z,1731302469,60E85BB84CE4,15.16,20.3,297.42,412,26.91,28.31,245.8,133.47,
2024-11-11T14:22:09Z,1731302529,60E85BB84CE4,14.95,20.13,291.58,407,26.7,28.41,240.98,130.66,
2024-11-11T14:23:09Z,1731302589,60E85BB84CE4,15.65,20.95,291.58,406,26.46,28.7,240.98,138.01,
2024-11-11T14:24:09Z,1731302649,60E85BB84CE4,16.26,21.84,297.42,410,26.24,28.91,245.8,142.62,
2024-11-11T14:25:09Z,1731302709,60E85BB84CE4,15.89,21.21,309.12,409,26.07,29.3,255.47,140.69,
2024-11-11T14:26:09Z,1731302769,60E85BB84CE4,14.54,19.39,314.99,414,25.97,29.84,260.33,128.9,
2024-11-11T14:27:09Z,1731302829,60E85BB84CE4,14.28,19.13,332.69,416,25.82,30.67,274.95,125.82,
2024-11-11T14:28:09Z,1731302889,60E85BB84CE4,15.83,21.24,344.55,420,25.58,30.49,284.75,139.01,
2024-11-11T14:29:09Z,1731302949,60E85BB84CE4,15.04,20.09,350.5,420,25.39,30.62,289.67,132.86,
2024-11-11T14:30:09Z,1731303009,60E85BB84CE4,16.01,21.35,344.55,418,25.34,30.54,284.75,141.88,
2024-11-11T14:31:09Z,1731303069,60E85BB84CE4,15.96,21.28,332.69,419,25.27,31.02,274.95,141.42,
2024-11-11T14:32:09Z,1731303129,60E85BB84CE4,15.79,21.05,326.78,418,25.19,31.02,270.06,139.92,
2024-11-11T14:33:09Z,1731303189,60E85BB84CE4,15.28,20.51,314.99,420,25.17,31.45,260.33,134.08,
2024-11-11T14:34:09Z,1731303249,60E85BB84CE4,16.38,21.97,314.99,420,25.07,31.18,260.33,144.02,
2024-11-11T14:35:09Z,1731303309,60E85BB84CE4,15.4,20.64,303.26,417,24.95,31.34,250.63,135.57,
2024-11-11T14:36:09Z,1731303369,60E85BB84CE4,15.56,20.75,303.26,417,24.92,31.61,250.63,137.94,
2024-11-11T14:37:09Z,1731303429,60E85BB84CE4,16.61,22.19,309.12,417,24.78,31.59,255.47,146.9,
2024-11-11T14:38:09Z,1731303489,60E85BB84CE4,16.68,22.24,314.99,416,24.76,31.51,260.33,147.84,
2024-11-11T14:39:09Z,1731303549,60E85BB84CE4,15.87,21.17,314.99,416,24.6,31.8,260.33,140.64,
2024-11-11T14:40:09Z,1731303609,60E85BB84CE4,15.79,21.07,344.55,419,24.66,32.19,284.75,139.74,
2024-11-11T14:41:09Z,1731303669,60E85BB84CE4,15.05,20.15,368.43,418,24.69,32.09,304.49,132.71,
2024-11-11T14:42:09Z,1731303729,60E85BB84CE4,16.1,21.49,386.48,416,24.6,31.75,319.41,142.44,
2024-11-11T14:43:09Z,1731303789,60E85BB84CE4,15.49,20.66,398.58,414,24.63,32.19,329.41,137.15,
2024-11-11T14:44:09Z,1731303849,60E85BB84CE4,16.35,21.8,435.22,416,24.49,32.15,359.69,144.85,
2024-11-11T14:45:09Z,1731303909,60E85BB84CE4,15.38,20.51,453.73,415,24.54,32.39,374.98,136.31,
2024-11-11T14:46:09Z,1731303969,60E85BB84CE4,14.56,19.44,466.14,415,24.44,32.72,385.24,128.86,
2024-11-11T14:47:09Z,1731304029,60E85BB84CE4,14.01,18.68,478.61,415,24.46,32.69,395.54,124.11,
2024-11-11T14:48:09Z,1731304089,60E85BB84CE4,14.71,19.67,484.86,417,24.48,32.63,400.71,129.78,
2024-11-11T14:49:09Z,1731304149,60E85BB84CE4,15.87,21.3,478.61,414,24.4,32.42,395.54,139.45,
2024-11-11T14:50:09Z,1731304209,60E85BB84CE4,14.84,19.86,453.73,412,24.43,32.65,374.98,130.92,
2024-11-11T14:51:09Z,1731304269,60E85BB84CE4,14.99,19.98,416.84,416,24.42,33.04,344.5,132.8,
2024-11-11T14:52:09Z,1731304329,60E85BB84CE4,14.13,18.88,374.43,422,24.43,33.16,309.45,124.81,
2024-11-11T14:53:09Z,1731304389,60E85BB84CE4,15.31,20.41,356.46,419,24.42,33.2,294.6,135.65,
