CALENDAR(GMT 9),TIMESTAMP,MACADDR,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,,,,,
2024-05-25T18:56:27Z,1716630987,60E85BB84C91,20.89,28.56,122.22,437,24.85,56.26,101.01,178.6,,,,,
2024-05-25T18:57:27Z,1716631047,60E85BB84C91,20.33,27.59,127.7,440,24.86,56.45,105.54,175.81,,,,,
2024-05-25T18:58:27Z,1716631107,60E85BB84C91,20.67,27.92,133.19,440,24.82,56.53,110.07,179.95,,,,,
2024-05-25T18:59:27Z,1716631167,60E85BB84C91,20.66,27.72,144.19,438,24.8,56.61,119.17,181.45,,,,,
2024-05-25T19:00:27Z,1716631227,60E85BB84C91,22.29,30.22,144.19,437,24.76,56.82,119.17,193.03,,,,,
2024-05-25T19:01:27Z,1716631287,60E85BB84C91,22.36,30.11,149.72,437,24.66,57.11,123.73,195.44,,,,,
2024-05-25T19:02:27Z,1716631347,60E85BB84C91,20.3,27.27,155.25,434,24.62,57.31,128.31,178.02,,,,,
2024-05-25T19:03:27Z,1716631407,60E85BB84C91,22.05,29.66,155.25,433,24.54,57.56,128.31,193.11,,,,,
2024-05-25T19:04:27Z,1716631467,60E85BB84C91,21.27,28.68,155.25,434,24.48,57.66,128.31,185.51,,,,,
2024-05-25T19:05:27Z,1716631527,60E85BB84C91,20.59,27.92,160.79,436,24.47,57.98,132.89,178.18,,,,,
2024-05-25T19:06:27Z,1716631587,60E85BB84C91,20.32,27.44,160.79,433,24.49,58.06,132.89,176.83,,,,,
2024-05-25T19:07:27Z,1716631647,60E85BB84C91,21.37,28.84,160.79,436,24.47,58,132.89,186.22,,,,,
2024-05-25T19:08:27Z,1716631707,60E85BB84C91,20.24,27.35,160.79,439,24.47,58.28,132.89,176.11,,,,,
2024-05-25T19:09:27Z,1716631767,60E85BB84C91,20.8,28.19,166.35,438,24.49,58.2,137.48,180.23,,,,,
2024-05-25T19:10:27Z,1716631827,60E85BB84C91,21.98,29.96,166.35,439,24.44,58.12,137.48,188.85,,,,,
2024-05-25T19:11:27Z,1716631887,60E85BB84C91,21.06,28.41,166.35,436,24.33,58.39,137.48,183.6,,,,,
2024-05-25T19:12:27Z,1716631947,60E85BB84C91,20.68,27.98,166.35,437,24.33,58.55,137.48,179.51,,,,,
2024-05-25T19:13:27Z,1716632007,60E85BB84C91,22.46,30.41,166.35,441,24.26,58.66,137.48,194.83,,,,,
2024-05-25T19:14:27Z,1716632067,60E85BB84C91,23.04,31.35,166.35,439,24.2,58.83,137.48,198.37,,,,,
2024-05-25T19:15:27Z,1716632127,60E85BB84C91,21.43,29.09,160.79,439,24.11,59.35,132.89,185.24,,,,,
2024-05-25T19:16:27Z,1716632187,60E85BB84C91,21.42,29.22,160.79,439,24.14,59.44,132.89,183.73,,,,,
2024-05-25T19:17:27Z,1716632247,60E85BB84C91,21.57,29.16,160.79,437,24.07,59.55,132.89,187.58,,,,,
2024-05-25T19:18:27Z,1716632307,60E85BB84C91,23.04,31.3,160.79,439,24.04,59.47,132.89,198.79,,,,,
2024-05-25T19:19:27Z,1716632367,60E85BB84C91,20.51,27.65,160.79,441,24.02,59.6,132.89,179.02,,,,,
2024-05-25T19:20:27Z,1716632427,60E85BB84C91,21.23,28.65,160.79,444,24.02,59.71,132.89,185.02,,,,,
2024-05-25T19:21:27Z,1716632487,60E85BB84C91,21.07,28.54,166.35,441,24.03,59.71,137.48,182.71,,,,,
2024-05-25T19:22:27Z,1716632547,60E85BB84C91,21.23,28.63,166.35,440,23.99,59.99,137.48,185.27,,,,,
2024-05-25T19:23:27Z,1716632607,60E85BB84C91,20.62,27.71,166.35,441,23.93,59.96,137.48,180.8,,,,,
2024-05-25T19:24:27Z,1716632667,60E85BB84C91,22.06,29.93,166.35,443,23.92,60,137.48,190.75,,,,,
2024-05-25T19:25:27Z,1716632727,60E85BB84C91,21.56,29.34,166.35,446,23.92,59.86,137.48,185.68,,,,,
2024-05-25T19:26:27Z,1716632787,60E85BB84C91,21.35,29.03,166.35,445,23.88,59.94,137.48,184.05,,,,,
2024-05-25T19:27:27Z,1716632847,60E85BB84C91,21.13,28.48,171.92,444,23.87,60.08,142.08,184.46,,,,,
2024-05-25T19:28:27Z,1716632907,60E85BB84C91,22.07,29.84,171.92,450,23.78,60.21,142.08,191.76,,,,,
2024-05-25T19:29:27Z,1716632967,60E85BB84C91,21.92,29.61,171.92,455,23.73,60.39,142.08,190.71,,,,,
2024-05-25T19:30:27Z,1716633027,60E85BB84C91,21.54,29.14,171.92,454,23.68,60.8,142.08,187.01,,,,,
2024-05-25T19:31:27Z,1716633087,60E85BB84C91,20.97,28.37,171.92,450,23.65,60.89,142.08,182.15,,,,,
2024-05-25T19:32:27Z,1716633147,60E85BB84C91,22.62,30.66,171.92,450,23.63,61.02,142.08,195.83,,,,,
2024-05-25T19:33:27Z,1716633207,60E85BB84C91,21.73,29.63,171.92,447,23.59,61.26,142.08,186.53,,,,,
2024-05-25T19:34:27Z,1716633267,60E85BB84C91,21.12,28.59,177.5,447,23.51,61.72,146.69,183.23,,,,,
2024-05-25T19:35:27Z,1716633327,60E85BB84C91,20.3,27.54,183.09,456,23.43,61.8,151.31,175.72,,,,,
2024-05-25T19:36:27Z,1716633387,60E85BB84C91,20.55,27.65,194.3,457,23.38,62.09,160.58,179.73,,,,,
2024-05-25T19:37:27Z,1716633447,60E85BB84C91,20.87,28.21,211.21,457,23.36,62.21,174.56,181.47,,,,,
2024-05-25T19:38:27Z,1716633507,60E85BB84C91,20.66,27.97,222.55,457,23.29,62.59,183.92,179.25,,,,,
2024-05-25T19:39:27Z,1716633567,60E85BB84C91,20.78,28.04,239.64,455,23.25,62.74,198.05,181.1,,,,,
2024-05-25T19:40:27Z,1716633627,60E85BB84C91,21.03,28.51,251.1,451,23.23,62.94,207.52,182.09,,,,,
2024-05-25T19:41:27Z,1716633687,60E85BB84C91,20.62,28.05,274.16,449,23.13,63.14,226.58,177.56,,,,,
2024-05-25T19:42:27Z,1716633747,60E85BB84C91,19.7,26.66,285.76,453,23.09,63.41,236.17,170.99,,,,,
2024-05-25T19:43:27Z,1716633807,60E85BB84C91,20.14,27.15,297.42,458,23.05,63.52,245.8,175.78,,,,,
2024-05-25T19:44:27Z,1716633867,60E85BB84C91,21.18,28.49,309.12,459,22.99,63.47,255.47,185.48,,,,,
2024-05-25T19:45:27Z,1716633927,60E85BB84C91,20.02,27.19,326.78,457,22.88,63.69,270.06,172.87,,,,,
2024-05-25T19:46:27Z,1716633987,60E85BB84C91,20.1,27.35,332.69,455,22.86,63.8,274.95,173.14,,,,,
2024-05-25T19:47:27Z,1716634047,60E85BB84C91,20.63,27.79,338.61,454,22.8,63.87,279.84,180.25,,,,,
2024-05-25T19:48:27Z,1716634107,60E85BB84C91,19.84,26.77,344.55,457,22.77,63.9,284.75,172.85,,,,,
2024-05-25T19:49:27Z,1716634167,60E85BB84C91,19.53,26.35,350.5,458,22.67,63.88,289.67,170.29,,,,,
2024-05-25T19:50:27Z,1716634227,60E85BB84C91,18.98,25.5,356.46,457,22.68,64.05,294.6,166.52,,,,,
2024-05-25T19:51:27Z,1716634287,60E85BB84C91,18.42,24.93,356.46,458,22.66,63.96,294.6,159.87,,,,,
2024-05-25T19:52:27Z,1716634347,60E85BB84C91,20.01,27.13,356.46,465,22.63,63.96,294.6,173.3,,,,,
2024-05-25T19:53:27Z,1716634407,60E85BB84C91,20.97,28.24,356.46,464,22.61,63.88,294.6,183.4,,,,,
2024-05-25T19:54:27Z,1716634467,60E85BB84C91,18.95,25.66,356.46,460,22.55,64.23,294.6,164.26,,,,,
2024-05-25T19:55:27Z,1716634527,60E85BB84C91,19.77,26.86,356.46,469,22.54,63.76,294.6,170.56,,,,,
2024-05-25T19:56:27Z,1716634587,60E85BB84C91,19.65,26.62,350.5,470,22.51,63.78,289.67,170.45,,,,,
2024-05-25T19:57:27Z,1716634647,60E85BB84C91,20.05,27.08,338.61,462,22.46,63.93,279.84,174.45,,,,,
2024-05-25T19:58:27Z,1716634707,60E85BB84C91,18.95,25.44,326.78,456,22.4,64.34,270.06,166.5,,,,,
2024-05-25T19:59:27Z,1716634767,60E85BB84C91,20.74,28.15,320.88,452,22.37,64.53,265.19,179.19,,,,,
2024-05-25T20:00:27Z,1716634827,60E85BB84C91,19.06,25.75,332.69,447,22.31,64.95,274.95,165.95,,,,,
2024-05-25T20:01:27Z,1716634887,60E85BB84C91,18.71,25.32,344.55,450,22.31,64.55,284.75,162.33,,,,,
2024-05-25T20:02:27Z,1716634947,60E85BB84C91,18.17,24.32,374.43,451,22.3,64.31,309.45,160.19,,,,,
2024-05-25T20:03:27Z,1716635007,60E85BB84C91,17.98,24.23,386.48,447,22.29,64.23,319.41,156.93,,,,,
2024-05-25T20:04:27Z,1716635067,60E85BB84C91,18.97,25.6,380.45,445,22.24,64.32,314.42,165.41,,,,,
2024-05-25T20:05:27Z,1716635127,60E85BB84C91,17.97,24.32,374.43,444,22.24,64.13,309.45,155.85,,,,,
2024-05-25T20:06:27Z,1716635187,60E85BB84C91,18.43,25.18,356.46,441,22.23,64.32,294.6,157.76,,,,,
2024-05-25T20:07:27Z,1716635247,60E85BB84C91,17.85,24.19,344.55,439,22.17,64.27,284.75,154.67,,,,,
2024-05-25T20:08:27Z,1716635307,60E85BB84C91,18.75,25.41,338.61,441,22.12,64.52,279.84,162.36,,,,,
2024-05-25T20:09:27Z,1716635367,60E85BB84C91,19.22,26.01,332.69,443,22.06,64.97,274.95,166.81,,,,,
2024-05-25T20:10:27Z,1716635427,60E85BB84C91,18.39,24.63,338.61,442,22.01,65.3,279.84,162,,,,,
2024-05-25T20:11:27Z,1716635487,60E85BB84C91,17.67,23.72,362.44,443,22.02,65.6,299.54,155.2,,,,,
2024-05-25T20:12:27Z,1716635547,60E85BB84C91,19.43,26.27,386.48,441,21.96,65.5,319.41,168.94,,,,,
2024-05-25T20:13:27Z,1716635607,60E85BB84C91,17.86,24.12,416.84,444,21.92,65.7,344.5,155.47,,,,,
2024-05-25T20:14:27Z,1716635667,60E85BB84C91,19.51,26.15,429.08,445,21.9,65.61,354.61,171.66,,,,,
2024-05-25T20:15:27Z,1716635727,60E85BB84C91,18.44,24.71,435.22,442,21.82,66.02,359.69,162.28,,,,,
2024-05-25T20:16:27Z,1716635787,60E85BB84C91,18.29,24.66,429.08,441,21.86,66.28,354.61,159.63,,,,,
2024-05-25T20:17:27Z,1716635847,60E85BB84C91,18.68,25.22,429.08,447,21.78,66.66,354.61,162.82,,,,,
2024-05-25T20:18:27Z,1716635907,60E85BB84C91,20.16,26.89,429.08,451,21.78,66.59,354.61,178.64,,,,,
2024-05-25T20:19:27Z,1716635967,60E85BB84C91,18.43,25.01,429.08,448,21.72,66.56,354.61,159.38,,,,,
2024-05-25T20:20:27Z,1716636027,60E85BB84C91,18.3,24.74,422.95,448,21.74,66.15,349.55,159,,,,,
2024-05-25T20:21:27Z,1716636087,60E85BB84C91,17.79,23.94,422.95,449,21.73,65.92,349.55,155.67,,,,,
2024-05-25T20:22:27Z,1716636147,60E85BB84C91,18.1,24.22,422.95,444,21.74,66.06,349.55,159.69,,,,,
2024-05-25T20:23:27Z,1716636207,60E85BB84C91,17.47,23.41,416.84,445,21.71,66.22,344.5,153.86,,,,,
2024-05-25T20:24:27Z,1716636267,60E85BB84C91,18.29,24.8,410.74,447,21.74,66.19,339.46,158.35,,,,,
2024-05-25T20:25:27Z,1716636327,60E85BB84C91,19.11,25.77,404.66,449,21.66,66.57,334.43,166.78,,,,,
2024-05-25T20:26:27Z,1716636387,60E85BB84C91,17.94,24.12,392.53,453,21.6,66.88,324.4,157.09,,,,,
2024-05-25T20:27:27Z,1716636447,60E85BB84C91,18.42,24.78,386.48,454,21.59,66.8,319.41,161.21,,,,,
2024-05-25T20:28:27Z,1716636507,60E85BB84C91,17.81,23.85,380.45,452,21.58,66.51,314.42,156.88,,,,,
2024-05-25T20:29:27Z,1716636567,60E85BB84C91,17.93,23.9,380.45,450,21.56,66.69,314.42,158.87,,,,,
2024-05-25T20:30:27Z,1716636627,60E85BB84C91,18.49,24.91,374.43,450,21.47,66.96,309.45,161.59,,,,,
2024-05-25T20:31:27Z,1716636687,60E85BB84C91,17.33,23.43,368.43,447,21.5,66.78,304.49,150.55,,,,,
2024-05-25T20:32:27Z,1716636747,60E85BB84C91,17.3,23.3,368.43,449,21.48,67.13,304.49,151.3,,,,,
2024-05-25T20:33:27Z,1716636807,60E85BB84C91,18.32,24.61,368.43,450,21.49,67.18,304.49,160.62,,,,,
2024-05-25T20:34:27Z,1716636867,60E85BB84C91,16.93,22.74,368.43,452,21.47,67.3,304.49,148.41,,,,,
2024-05-25T20:35:27Z,1716636927,60E85BB84C91,17.42,23.56,374.43,449,21.46,67.05,309.45,151.36,,,,,
2024-05-25T20:36:27Z,1716636987,60E85BB84C91,18.29,24.64,374.43,453,21.42,67.29,309.45,159.8,,,,,
2024-05-25T20:37:27Z,1716637047,60E85BB84C91,17.8,23.95,380.45,456,21.39,67.24,314.42,155.75,,,,,
2024-05-25T20:38:27Z,1716637107,60E85BB84C91,17.78,23.88,386.48,454,21.39,67.35,319.41,155.97,,,,,
2024-05-25T20:39:27Z,1716637167,60E85BB84C91,18.95,25.63,386.48,451,21.36,67.55,319.41,164.59,,,,,
2024-05-25T20:40:27Z,1716637227,60E85BB84C91,17.29,23.25,392.53,453,21.37,67.35,324.4,151.43,,,,,
2024-05-25T20:41:27Z,1716637287,60E85BB84C91,17.56,23.8,398.58,448,21.38,67.38,329.41,152.1,,,,,
2024-05-25T20:42:27Z,1716637347,60E85BB84C91,17.95,24.33,404.66,447,21.36,67.31,334.43,155.53,,,,,
2024-05-25T20:43:27Z,1716637407,60E85BB84C91,17.66,23.91,416.84,452,21.34,67.35,344.5,153.22,,,,,
2024-05-25T20:44:27Z,1716637467,60E85BB84C91,17.15,23.23,429.08,446,21.28,67.48,354.61,148.79,,,,,
2024-05-25T20:45:27Z,1716637527,60E85BB84C91,18.8,25.35,453.73,446,21.27,67.72,374.98,164.03,,,,,
2024-05-25T20:46:27Z,1716637587,60E85BB84C91,18.15,24.53,484.86,448,21.26,67.8,400.71,157.81,,,,,
2024-05-25T20:47:27Z,1716637647,60E85BB84C91,17.43,23.66,510.03,450,21.2,68.02,421.52,150.63,,,,,
2024-05-25T20:48:27Z,1716637707,60E85BB84C91,17.57,23.58,516.36,451,21.19,68.01,426.75,154.27,,,,,
2024-05-25T20:49:27Z,1716637767,60E85BB84C91,16.58,22.23,522.71,451,21.2,68.08,431.99,145.84,,,,,
2024-05-25T20:50:27Z,1716637827,60E85BB84C91,17.93,23.98,522.71,454,21.18,68.15,431.99,158.14,,,,,
2024-05-25T20:51:27Z,1716637887,60E85BB84C91,18.18,24.71,516.36,454,21.14,68.07,426.75,156.8,,,,,
2024-05-25T20:52:27Z,1716637947,60E85BB84C91,17.95,24.27,510.03,454,21.15,68.18,421.52,156.03,,,,,
2024-05-25T20:53:27Z,1716638007,60E85BB84C91,17.81,23.98,503.72,451,21.11,68.11,416.3,155.83,,,,,
2024-05-25T20:54:27Z,1716638067,60E85BB84C91,17.67,23.83,491.14,456,21.12,68.02,405.9,154.03,,,,,
2024-05-25T20:55:27Z,1716638127,60E85BB84C91,17.61,23.61,472.37,453,21.07,68.21,390.39,154.93,,,,,
2024-05-25T20:56:27Z,1716638187,60E85BB84C91,17.54,23.71,466.14,453,21.09,68.2,385.24,152.56,,,,,
2024-05-25T20:57:27Z,1716638247,60E85BB84C91,18.26,24.85,453.73,449,21.07,68.19,374.98,157.2,,,,,
2024-05-25T20:58:27Z,1716638307,60E85BB84C91,17.84,24.2,447.55,449,21.11,68.03,369.87,154.23,,,,,
2024-05-25T20:59:27Z,1716638367,60E85BB84C91,17.43,23.41,441.38,449,21.17,67.82,364.77,152.84,,,,,
2024-05-25T21:00:27Z,1716638427,60E85BB84C91,17.23,23.16,435.22,447,21.12,67.93,359.69,150.94,,,,,
2024-05-25T21:01:27Z,1716638487,60E85BB84C91,18.57,25.06,429.08,447,21.07,67.79,354.61,161.8,,,,,
2024-05-25T21:02:27Z,1716638547,60E85BB84C91,17.19,23.06,429.08,450,21.07,67.96,354.61,151.06,,,,,
2024-05-25T21:03:27Z,1716638607,60E85BB84C91,17.65,23.82,422.95,457,21.03,68.1,349.55,153.87,,,,,
2024-05-25T21:04:27Z,1716638667,60E85BB84C91,16.63,22.53,422.95,453,20.98,68.34,349.55,144.15,,,,,
2024-05-25T21:05:27Z,1716638727,60E85BB84C91,18.03,24.37,416.84,456,20.92,68.46,344.5,156.72,,,,,
2024-05-25T21:06:27Z,1716638787,60E85BB84C91,17.09,23.17,416.84,457,20.93,68.47,344.5,147.94,,,,,
2024-05-25T21:07:27Z,1716638847,60E85BB84C91,17.91,24.1,416.84,452,20.92,68.67,344.5,156.67,,,,,
2024-05-25T21:08:27Z,1716638907,60E85BB84C91,17.8,24.1,416.84,449,20.93,68.61,344.5,154.46,,,,,
2024-05-25T21:09:27Z,1716638967,60E85BB84C91,18.59,25.34,416.84,449,20.88,68.82,344.5,159.8,,,,,
2024-05-25T21:10:27Z,1716639027,60E85BB84C91,17.19,23.38,416.84,452,20.87,68.78,344.5,148.16,,,,,
2024-05-25T21:11:27Z,1716639087,60E85BB84C91,17.48,23.57,416.84,451,20.88,68.87,344.5,152.55,,,,,
2024-05-25T21:12:27Z,1716639147,60E85BB84C91,17.66,23.93,416.84,449,20.82,69.26,344.5,153.04,,,,,
2024-05-25T21:13:27Z,1716639207,60E85BB84C91,17.87,24.18,416.84,449,20.81,69.28,344.5,155.15,,,,,
2024-05-25T21:14:27Z,1716639267,60E85BB84C91,18.92,25.64,416.84,450,20.83,69.33,344.5,164.01,,,,,
2024-05-25T21:15:27Z,1716639327,60E85BB84C91,17.26,23.1,422.95,456,20.85,69.25,349.55,152.21,,,,,
2024-05-25T21:16:27Z,1716639387,60E85BB84C91,18.12,24.41,429.08,454,20.88,69.21,354.61,158.33,,,,,
2024-05-25T21:17:27Z,1716639447,60E85BB84C91,18.76,25.31,441.38,452,20.78,69.2,364.77,163.53,,,,,
2024-05-25T21:18:27Z,1716639507,60E85BB84C91,17.46,23.62,441.38,454,20.8,69.21,364.77,151.57,,,,,
2024-05-25T21:19:27Z,1716639567,60E85BB84C91,17.21,23.54,441.38,457,20.8,69.44,364.77,147.03,,,,,
2024-05-25T21:20:27Z,1716639627,60E85BB84C91,16.6,22.43,447.55,456,20.81,69.04,369.87,144.48,,,,,
2024-05-25T21:21:27Z,1716639687,60E85BB84C91,16.7,22.32,441.38,454,20.82,68.62,364.77,147.59,,,,,
2024-05-25T21:22:27Z,1716639747,60E85BB84C91,17.56,23.56,435.22,449,20.78,68.95,359.69,154.29,,,,,
2024-05-25T21:23:27Z,1716639807,60E85BB84C91,16.49,22.06,429.08,454,20.8,68.93,354.61,145.37,,,,,
2024-05-25T21:24:27Z,1716639867,60E85BB84C91,16.61,22.34,429.08,455,20.79,68.89,354.61,145.5,,,,,
2024-05-25T21:25:27Z,1716639927,60E85BB84C91,17.12,23.06,429.08,455,20.81,68.45,354.61,149.63,,,,,
2024-05-25T21:26:27Z,1716639987,60E85BB84C91,16.94,22.85,422.95,454,20.81,68.38,349.55,147.79,,,,,
2024-05-25T21:27:27Z,1716640047,60E85BB84C91,16.14,21.81,422.95,453,20.83,68.48,349.55,140.33,,,,,
2024-05-25T21:28:27Z,1716640107,60E85BB84C91,16.92,22.91,422.95,452,20.85,68.29,349.55,146.75,,,,,
2024-05-25T21:29:27Z,1716640167,60E85BB84C91,16.06,21.69,422.95,450,20.83,68.26,349.55,139.73,,,,,
2024-05-25T21:30:27Z,1716640227,60E85BB84C91,15.9,21.21,422.95,450,20.84,67.92,349.55,140.9,,,,,
2024-05-25T21:31:27Z,1716640287,60E85BB84C91,16.45,21.93,416.84,450,20.79,68.23,344.5,145.74,,,,,
2024-05-25T21:32:27Z,1716640347,60E85BB84C91,16.04,21.53,416.84,450,20.79,68.52,344.5,140.81,,,,,
2024-05-25T21:33:27Z,1716640407,60E85BB84C91,16.94,22.72,416.84,452,20.8,68.49,344.5,149.03,,,,,
2024-05-25T21:34:27Z,1716640467,60E85BB84C91,15.76,21.33,410.74,454,20.83,68.34,339.46,136.86,,,,,
2024-05-25T21:35:27Z,1716640527,60E85BB84C91,15.5,21.19,410.74,454,20.85,68.25,339.46,132.66,,,,,
2024-05-25T21:36:27Z,1716640587,60E85BB84C91,16.47,22.26,404.66,455,20.82,68.38,334.43,143.19,,,,,
2024-05-25T21:37:27Z,1716640647,60E85BB84C91,16.04,21.44,404.66,456,20.81,68.31,334.43,141.61,,,,,
2024-05-25T21:38:27Z,1716640707,60E85BB84C91,16.05,21.53,404.66,453,20.81,68.25,334.43,140.98,,,,,
2024-05-25T21:39:27Z,1716640767,60E85BB84C91,16.53,22.17,404.66,454,20.82,68.23,334.43,145.22,,,,,
2024-05-25T21:40:27Z,1716640827,60E85BB84C91,15.59,20.97,410.74,453,20.81,68.21,339.46,136.56,,,,,
2024-05-25T21:41:27Z,1716640887,60E85BB84C91,15.53,20.83,410.74,453,20.81,68.28,339.46,136.6,,,,,
2024-05-25T21:42:27Z,1716640947,60E85BB84C91,14.69,19.88,410.74,450,20.8,68.01,339.46,127.62,,,,,
2024-05-25T21:43:27Z,1716641007,60E85BB84C91,14.48,19.5,410.74,452,20.85,68.09,339.46,126.52,,,,,
2024-05-25T21:44:27Z,1716641067,60E85BB84C91,14.9,20.12,410.74,453,20.84,68.33,339.46,129.62,,,,,
2024-05-25T21:45:27Z,1716641127,60E85BB84C91,16.36,22.22,410.74,454,20.87,68.48,339.46,141.23,,,,,
2024-05-25T21:46:27Z,1716641187,60E85BB84C91,15.46,20.62,410.74,453,20.87,68.28,339.46,136.98,,,,,
2024-05-25T21:47:27Z,1716641247,60E85BB84C91,16.78,22.48,410.74,456,20.79,68.64,339.46,147.84,,,,,
2024-05-25T21:48:27Z,1716641307,60E85BB84C91,17.03,22.88,404.66,463,20.82,68.57,334.43,149.41,,,,,
2024-05-25T21:49:27Z,1716641367,60E85BB84C91,16.5,22.16,404.66,465,20.8,68.69,334.43,144.71,,,,,
2024-05-25T21:50:27Z,1716641427,60E85BB84C91,16.11,21.68,404.66,465,20.8,68.74,334.43,140.98,,,,,
2024-05-25T21:51:27Z,1716641487,60E85BB84C91,16.64,22.38,404.66,461,20.82,68.53,334.43,145.84,,,,,
2024-05-25T21:52:27Z,1716641547,60E85BB84C91,15.59,20.94,404.66,458,20.8,68.45,334.43,136.66,,,,,
2024-05-25T21:53:27Z,1716641607,60E85BB84C91,15.94,21.25,404.66,456,20.83,68.51,334.43,141.23,,,,,
2024-05-25T21:54:27Z,1716641667,60E85BB84C91,14.85,19.8,404.66,455,20.84,68.47,334.43,131.63,,,,,
2024-05-25T21:55:27Z,1716641727,60E85BB84C91,16.19,21.72,404.66,456,20.82,68.47,334.43,142.21,,,,,
2024-05-25T21:56:27Z,1716641787,60E85BB84C91,15.33,20.55,404.66,458,20.83,68.52,334.43,134.84,,,,,
2024-05-25T21:57:27Z,1716641847,60E85BB84C91,15.42,20.57,404.66,463,20.81,68.65,334.43,136.7,,,,,
2024-05-25T21:58:27Z,1716641907,60E85BB84C91,17.04,22.73,404.66,466,20.85,68.53,334.43,150.94,,,,,
2024-05-25T21:59:27Z,1716641967,60E85BB84C91,16.45,22,404.66,463,20.83,68.32,334.43,145.15,,,,,
2024-05-25T22:00:27Z,1716642027,60E85BB84C91,18.27,24.53,404.66,461,20.83,68.27,334.43,160.24,,,,,
2024-05-25T22:01:27Z,1716642087,60E85BB84C91,16.16,21.62,404.66,461,20.85,68.24,334.43,142.55,,,,,
2024-05-25T22:02:27Z,1716642147,60E85BB84C91,17.18,23.12,398.58,472,20.88,68.16,329.41,150.35,,,,,
2024-05-25T22:03:27Z,1716642207,60E85BB84C91,17.59,23.49,398.58,482,20.85,68.23,329.41,155.64,,,,,
2024-05-25T22:04:27Z,1716642267,60E85BB84C91,18.04,24.18,398.58,478,20.87,68.38,329.41,158.82,,,,,
2024-05-25T22:05:27Z,1716642327,60E85BB84C91,17.47,23.39,398.58,471,20.91,68.34,329.41,153.87,,,,,
2024-05-25T22:06:27Z,1716642387,60E85BB84C91,18.11,24.33,398.58,472,20.91,68.43,329.41,158.8,,,,,
2024-05-25T22:07:27Z,1716642447,60E85BB84C91,17.82,23.9,398.58,469,20.93,68.54,329.41,156.57,,,,,
2024-05-25T22:08:27Z,1716642507,60E85BB84C91,18.08,24.1,398.58,470,20.94,68.46,329.41,160.2,,,,,
2024-05-25T22:09:27Z,1716642567,60E85BB84C91,17.4,23.41,398.58,470,20.95,68.5,329.41,152.33,,,,,
2024-05-25T22:10:27Z,1716642627,60E85BB84C91,18.69,25.29,398.58,474,20.96,68.55,329.41,162.22,,,,,
2024-05-25T22:11:27Z,1716642687,60E85BB84C91,17.33,23.54,398.58,480,20.96,68.56,329.41,149.55,,,,,
2024-05-25T22:12:27Z,1716642747,60E85BB84C91,17.69,24.04,404.66,479,20.95,68.65,334.43,152.75,,,,,
2024-05-25T22:13:27Z,1716642807,60E85BB84C91,19.16,25.83,404.66,483,20.97,68.37,334.43,167.3,,,,,
2024-05-25T22:14:27Z,1716642867,60E85BB84C91,19.62,26.77,404.66,478,20.98,68.19,334.43,168.42,,,,,
2024-05-25T22:15:27Z,1716642927,60E85BB84C91,18.37,24.77,404.66,470,21,68.33,334.43,160.23,,,,,
2024-05-25T22:16:27Z,1716642987,60E85BB84C91,17.62,23.84,404.66,468,21.03,68.23,334.43,153,,,,,
2024-05-25T22:17:27Z,1716643047,60E85BB84C91,19.13,25.67,404.66,472,21.06,68.14,334.43,168.14,,,,,
2024-05-25T22:18:27Z,1716643107,60E85BB84C91,18.29,24.59,398.58,485,21.06,68.17,329.41,160.27,,,,,
2024-05-25T22:19:27Z,1716643167,60E85BB84C91,18.81,25.31,398.58,487,21.03,68.33,329.41,164.7,,,,,
2024-05-25T22:20:27Z,1716643227,60E85BB84C91,17.8,24.07,398.58,481,21.06,68.29,329.41,154.81,,,,,
2024-05-25T22:21:27Z,1716643287,60E85BB84C91,17.85,23.96,404.66,479,21.11,67.95,334.43,156.77,,,,,
2024-05-25T22:22:27Z,1716643347,60E85BB84C91,16.75,22.46,404.66,474,21.11,67.46,334.43,147.28,,,,,
2024-05-25T22:23:27Z,1716643407,60E85BB84C91,16.49,22.23,404.66,469,21.14,67.16,334.43,143.98,,,,,
2024-05-25T22:24:27Z,1716643467,60E85BB84C91,14.79,20,404.66,468,21.11,65.44,334.43,128.61,,,,,
2024-05-25T22:25:27Z,1716643527,60E85BB84C91,13.71,18.76,404.66,461,21.12,64.84,334.43,117.22,,,,,
2024-05-25T22:26:27Z,1716643587,60E85BB84C91,13.7,18.48,404.66,457,21.15,64.14,334.43,119.52,,,,,
2024-05-25T22:27:27Z,1716643647,60E85BB84C91,13.28,17.89,398.58,452,21.14,63.96,329.41,116.11,,,,,
2024-05-25T22:28:27Z,1716643707,60E85BB84C91,12.94,17.39,392.53,452,21.18,64.14,324.4,113.4,,,,,
2024-05-25T22:29:27Z,1716643767,60E85BB84C91,14.18,19.11,386.48,455,21.14,64.55,319.41,123.88,,,,,
2024-05-25T22:30:27Z,1716643827,60E85BB84C91,14.38,19.36,380.45,465,21.15,65.01,314.42,125.72,,,,,
2024-05-25T22:31:27Z,1716643887,60E85BB84C91,15.54,20.86,380.45,467,21.19,65.33,314.42,136.52,,,,,
2024-05-25T22:32:27Z,1716643947,60E85BB84C91,14.52,19.58,380.45,468,21.17,65.48,314.42,126.73,,,,,
